Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,lon,lat
12/14/2008 12:00:00 PM,056XX S HARLEM AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),23,56,2008,-87.801429076,41.789546441
12/15/2004 03:00:00 PM,005XX E 91ST PL,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,6,44,2004,-87.61068813,41.728344421
12/12/2022 11:30:00 PM,011XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,28,2022,-87.664046556,41.868219921
12/18/2016 02:45:00 PM,033XX W WARNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,16,2016,-87.711684929,41.956632413
03/09/2019 03:30:00 PM,034XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,4,35,2019,-87.613364699,41.832043206
05/21/2003 09:00:00 PM,013XX W 73RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2003,-87.657710237,41.761361892
06/09/2006 10:30:00 PM,080XX S WABASH AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,6,44,2006,-87.622937851,41.748695765
12/21/2001 07:34:12 PM,039XX W CHICAGO AV,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.724158666,41.895275246
05/01/2023 01:30:00 AM,051XX S LOOMIS BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,20,61,2023,-87.659891313,41.800236613
06/10/2011 07:30:00 AM,042XX W 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13,65,2011,-87.728090922,41.77859324
07/11/2001 06:00:00 PM,068XX S PERRY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.628430410000007,41.769855214
06/17/2001 10:00:00 AM,023XX S OAKLEY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.683283184,41.849889014
09/01/2005 08:45:00 AM,081XX S PRINCETON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,21,44,2005,-87.631766989,41.746571036
09/03/2022 10:00:00 AM,068XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2022,-87.591115388,41.77089081
12/31/2002 03:00:00 PM,056XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2002,-87.767249835,41.887795397
01/28/2004 03:33:04 PM,0000X E LAKE ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",ALLEY,42,32,2004,-87.626996239,41.885753285
02/20/2023 04:00:00 PM,074XX S VINCENNES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2023,-87.630791935,41.759369997
08/24/2022 12:00:00 AM,078XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,7,43,2022,-87.550382277,41.75416291
04/06/2008 11:00:00 PM,009XX N KILDARE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2008,-87.733565856,41.89833794
07/13/2002 11:00:00 PM,008XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2002,-87.650015015,41.943609161
06/05/2013 12:00:00 PM,057XX S LAKE SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,41,2013,-87.579836586,41.791160785
02/08/2004 12:00:00 AM,008XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,32,2004,-87.627511591,41.87129429
01/28/2001 07:00:00 PM,014XX S PULASKI RD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.725164747,41.860840245
09/28/2007 07:00:00 AM,005XX W 65TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,68,2007,-87.639421948,41.776179118
06/27/2020 06:30:00 PM,123XX S YALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2020,-87.628429171,41.670088253
09/14/2012 12:00:00 AM,021XX W CONCORD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,24,2012,-87.680600048,41.911237879
04/14/2014 08:15:00 AM,065XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GOVERNMENT BUILDING/PROPERTY,20,69,2014,-87.630035846,41.775241124
06/19/2023 05:00:00 AM,044XX S BERKELEY AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,4,39,2023,-87.600572651,41.814088893
11/26/2021 03:10:00 PM,004XX W FULLERTON PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2021,-87.64082962,41.925579499
10/06/2015 08:45:00 PM,080XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2015,-87.622924642,41.748231895
11/15/2010 09:00:00 PM,035XX W 62ND PL,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,15,66,2010,-87.71185631,41.779757964
02/20/2004 07:00:00 AM,012XX E 46TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2004,-87.595731527,41.810800457
08/09/2001 08:00:00 PM,039XX N SAYRE AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.801232604,41.951393595
03/11/2008 04:00:00 PM,103XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),34,49,2008,-87.628265515,41.706875037
09/11/2002 08:00:00 PM,032XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24,29,2002,-87.707368743,41.866386819
02/24/2010 09:30:00 AM,072XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2010,-87.668606191,41.762525914
08/26/2024 08:00:00 PM,030XX W MEDILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2024,-87.704033702,41.923783591
02/12/2015 08:24:00 AM,053XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,37,25,2015,-87.759720016,41.894898559
10/29/2023 11:00:00 PM,087XX S BENNETT AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,8,48,2023,-87.578130459,41.736230764
11/06/2014 02:10:00 AM,005XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,24,2014,-87.648485364,41.891769844
07/22/2012 01:00:00 AM,011XX W ERIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,24,2012,-87.656538409,41.893285756
04/11/2015 07:00:00 PM,071XX S STEWART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2015,-87.63464728,41.764478693
02/25/2009 12:00:00 AM,125XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2009,-87.627087667,41.666243427
10/23/2014 05:00:00 PM,132XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,54,2014,-87.605106188,41.654881882
03/05/2023 07:00:00 PM,012XX W 99TH ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,DRIVEWAY - RESIDENTIAL,21,73,2023,-87.654257447,41.714068021
02/12/2010 07:05:00 AM,112XX S UNION AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,34,49,2010,-87.639884303,41.689963827
12/06/2002 08:00:00 PM,055XX W WARWICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,15,2002,-87.76565689,41.948632664
03/10/2022 02:20:00 PM,012XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),3,33,2022,-87.625817031,41.866810739
04/26/2009 03:20:00 AM,041XX W 19TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2009,-87.728501866,41.85497692
06/12/2004 03:40:00 AM,083XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2004,-87.609865183,41.743570161
06/22/2015 01:00:00 PM,028XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,4,2015,-87.700214236,41.968523502
08/20/2004 06:30:00 PM,012XX W 32ND ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,DRIVEWAY - RESIDENTIAL,11,60,2004,-87.657409354,41.83607872
06/17/2009 12:00:00 AM,020XX N RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2009,-87.700000124,41.917724112
05/28/2017 05:00:00 PM,004XX W PERSHING RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),11,61,2017,-87.637714542,41.823559787
12/14/2017 05:55:00 AM,027XX S CHRISTIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2017,-87.708623054,41.841999921
06/09/2010 03:00:00 AM,072XX S CONSTANCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,43,2010,-87.580515676,41.762888091
10/22/2001 02:00:00 PM,049XX W MONTANA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.749923412,41.925252596
04/15/2020 05:00:00 PM,041XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2020,-87.619867996,41.819375081
10/02/2024 11:20:00 AM,0000X W PARKING LOT A ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,41,76,2024,-87.903638571,41.978466127
11/27/2017 06:30:00 PM,015XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,6,2017,-87.666818076,41.936073524
01/25/2006 08:00:00 PM,047XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2006,-87.622821385,41.808740117
01/04/2011 05:40:00 PM,066XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,67,2011,-87.67374326,41.773436665
10/28/2020 12:00:00 AM,077XX S PEORIA ST,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,17,71,2020,-87.646546589,41.753715939
04/18/2021 10:00:00 PM,047XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),30,15,2021,-87.745872131,41.94066546
04/26/2005 08:35:00 PM,045XX W WILCOX ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,28,26,2005,-87.73851933,41.878714908
11/22/2004 04:15:00 PM,0000X E 69TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,6,69,2004,-87.622620039,41.769199206
03/14/2004 06:00:00 PM,081XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,71,2004,-87.670606227,41.745904235
04/23/2009 10:00:00 PM,039XX W ALTGELD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,22,2009,-87.725943199,41.926332964
08/15/2003 10:00:00 AM,070XX S NORMAL BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2003,-87.637182039,41.766675796
03/11/2012 09:45:00 PM,0000X E GARFIELD BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2012,-87.624608822,41.794327225
08/01/2023 08:30:00 AM,054XX W SCHUBERT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2023,-87.762460291,41.929503303
12/04/2002 09:30:00 PM,042XX N KEYSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),39,16,2002,-87.729338409,41.957906654
10/28/2008 12:00:00 AM,082XX S MARQUETTE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2008,-87.558850737,41.745718468
10/31/2010 08:00:00 PM,030XX W FULTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,27,2010,-87.702016573,41.886472869
11/02/2006 08:30:00 AM,073XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,67,2006,-87.670992991,41.760681806
05/13/2006 09:00:00 AM,069XX W SCHUBERT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,18,2006,-87.799676711,41.929015459
11/13/2003 06:30:00 PM,052XX N LEAVITT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,4,2003,-87.684329664,41.977139413
04/09/2012 09:30:00 PM,023XX N MONITOR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,19,2012,-87.772020556,41.922593816
07/06/2017 09:00:00 AM,072XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,68,2017,-87.647992068,41.762874072
07/27/2007 06:25:00 PM,124XX S PRINCETON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,34,53,2007,-87.629560233,41.668064371
05/09/2023 12:00:00 PM,016XX W ONTARIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2023,-87.668348339,41.89276474
04/10/2007 12:00:00 AM,017XX W PIERCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2007,-87.670871552,41.909823771
12/04/2007 09:00:00 AM,130XX S DREXEL AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,CHA PARKING LOT/GROUNDS,9,54,2007,-87.600267289,41.657905579
08/24/2002 02:30:00 PM,060XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,15,66,2002,-87.684987909,41.783890572
02/07/2012 03:00:00 AM,053XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,77,2012,-87.669675232,41.978455172
07/22/2003 09:00:00 AM,008XX E 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2003,-87.605608794,41.780415657
02/20/2001 10:00:00 PM,026XX N KIMBALL AV,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.712349011,41.928362325
07/22/2024 04:00:00 PM,022XX W 95TH ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,19,72,2024,-87.678946624,41.720984258
07/02/2002 06:00:00 PM,003XX W 80TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,44,2002,-87.633452222,41.748971604
03/19/2007 07:00:00 PM,022XX N SACRAMENTO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2007,-87.702216352,41.921759354
04/13/2017 02:00:00 PM,034XX N LAVERGNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,15,2017,-87.751904164,41.942641817
09/10/2013 10:00:00 AM,040XX W THOMAS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2013,-87.726599938,41.900839768
06/06/2004 03:20:14 PM,037XX W 76TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2004,-87.714934577,41.754337642
07/01/2004 07:18:00 AM,028XX E 80TH ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,7,46,2004,-87.554877295,41.750066029
06/16/2024 07:00:00 PM,047XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2024,-87.746072695,41.93883609
07/23/2023 07:00:00 PM,053XX S CORNELL AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,5,41,2023,-87.585508586,41.799120584
08/04/2004 02:30:00 AM,023XX S AVERS AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,22,30,2004,-87.721020872,41.84883953
04/26/2002 03:36:52 PM,055XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,40,2002,-87.620830978,41.794054126
06/22/2010 12:30:00 PM,104XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,50,2010,-87.606975803,41.705362046
03/22/2001 07:14:09 AM,106XX S GREEN BAY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.54149264,41.701545736
08/20/2004 12:00:00 PM,013XX S FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,29,2004,-87.694571362,41.864093509
08/26/2024 06:00:00 PM,065XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2024,-87.673789441,41.775012156
01/23/2003 03:00:00 PM,092XX S HALSTED ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,21,73,2003,-87.643321969,41.72560586
01/13/2003 11:30:00 AM,039XX W BYRON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,16,2003,-87.726186209,41.951855503
10/13/2009 09:00:00 PM,026XX W ARTHUR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2009,-87.695684272,41.999455726
02/03/2015 09:30:00 AM,103XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19,74,2015,-87.71110627,41.7055861
03/10/2001 03:30:00 AM,005XX W GRAND AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.642124082,41.891435353
03/05/2003 12:01:00 AM,024XX N LONG AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,19,2003,-87.761100155,41.925026185
07/19/2009 12:00:00 AM,003XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2009,-87.706289153,41.886693863
10/20/2003 09:00:00 PM,019XX W GARFIELD BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,15,67,2003,-87.673423315,41.793558717
03/04/2011 03:00:00 PM,056XX S PAYNE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2011,-87.608016961,41.792184662
06/30/2004 05:30:00 PM,087XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,44,2004,-87.624152861,41.735857166
09/04/2017 11:00:00 AM,041XX N MARINE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,46,3,2017,-87.64574741,41.956272914
12/06/2004 01:00:00 PM,035XX N KENTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,16,2004,-87.742088673,41.945182235
03/06/2002 03:30:00 PM,053XX S LAKE PARK AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),NA,NA,2002,-87.587271736,41.799197912
10/06/2001 09:00:00 PM,047XX W WEST END AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.743129839,41.883272195
06/11/2004 09:00:00 AM,087XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,48,2004,-87.568424121,41.736292796
08/14/2011 04:55:00 PM,031XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2011,-87.705147851,41.880985083
03/05/2004 08:00:00 PM,080XX S BLACKSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,45,2004,-87.588283796,41.749162351
02/12/2021 12:00:00 AM,0000X W 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,40,2021,-87.625673615,41.78320571
08/30/2006 06:00:00 AM,066XX S TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2006,-87.689582448,41.773230126
10/29/2015 06:30:00 AM,058XX S MAPLEWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,63,2015,-87.687529113,41.787519116
09/05/2020 06:00:00 PM,024XX N LARAMIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2020,-87.756191299,41.925377575
04/26/2006 01:37:00 AM,012XX S SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,24,29,2006,-87.722715148,41.8655803
11/12/2022 04:00:00 PM,009XX N FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2022,-87.695526533,41.897998495
09/19/2002 02:00:00 PM,060XX S STONY ISLAND AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARK PROPERTY,5,42,2002,-87.586579138,41.78556531
01/21/2001 01:36:00 AM,046XX S PAULINA ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.667575243,41.809403392
08/14/2024 01:50:00 PM,013XX N WALLER AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,29,25,2024,-87.768160761,41.904443721
10/14/2010 09:00:00 PM,012XX W SHERWIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2010,-87.663219511,42.015047116
12/13/2024 08:38:00 PM,026XX W EVERGREEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,26,24,2024,-87.69271303,41.905705116
01/24/2001 05:30:00 PM,068XX N RAVENSWOOD AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.675865474,42.006275742
04/20/2025 01:57:00 AM,052XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,40,77,2025,-87.669646205,41.97735458
11/20/2024 01:10:00 AM,068XX W CORNELIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,17,2024,-87.796404703,41.943635161
05/08/2004 10:30:00 PM,081XX S THROOP ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,21,71,2004,-87.656040511,41.745865951
06/22/2014 10:10:00 PM,038XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,21,2014,-87.723930758,41.935460569
12/06/2016 10:05:00 AM,043XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,16,2016,-87.736301124,41.942616627
12/16/2023 08:00:00 PM,002XX E ONTARIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,2,8,2023,-87.621582923,41.893379029
08/25/2021 10:00:00 AM,015XX W 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2021,-87.661172893,41.735818981
05/23/2001 01:00:00 PM,014XX N CLAREMONT AV,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),NA,NA,2001,-87.685787331,41.907625652
01/13/2022 08:07:00 PM,006XX W DIVERSEY PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2022,-87.645996134,41.932778447
06/27/2002 03:30:00 PM,036XX S NORMAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,11,60,2002,-87.638740854,41.8284014
08/23/2014 11:00:00 AM,0000X E 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2014,-87.624078473,41.754603063
02/06/2001 07:30:00 AM,002XX E 83 ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.619312374,41.743843314
06/12/2017 11:15:00 PM,011XX E 47TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2017,-87.598162229,41.809627769
04/12/2023 05:00:00 PM,119XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,9,53,2023,-87.620474006,41.676878082
03/19/2024 07:00:00 PM,058XX W 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),13,64,2024,-87.768202419,41.777927612
02/04/2019 11:00:00 PM,022XX W PRATT BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2019,-87.686867725,42.005084139
03/29/2002 07:15:00 PM,115XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,NA,NA,2002,-87.642147208,41.684809877
07/11/2011 12:00:00 AM,045XX N MOODY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,15,2011,-87.780767249,41.962885744
08/24/2006 10:00:00 PM,025XX S FRANCISCO AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,12,30,2006,-87.697701357,41.844969666
11/07/2004 01:00:00 AM,028XX S SHIELDS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,34,2004,-87.635417113,41.842204113
09/18/2023 07:00:00 PM,077XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,8,69,2023,-87.602828994,41.75430252
01/27/2002 02:00:00 AM,023XX S MICHIGAN AV,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),NA,NA,2002,-87.623748793,41.850656285
09/17/2015 06:00:00 PM,016XX N MANGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2015,-87.769130654,41.910274508
12/12/2001 07:00:00 AM,022XX S TRUMBULL AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.711464705,41.850978108
01/31/2018 04:40:00 PM,012XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2018,-87.65693728,41.882980737
04/04/2001 07:20:00 PM,017XX N MENARD AV,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,NA,NA,2001,-87.770534623,41.912301155
03/08/2018 01:00:00 AM,062XX N LINCOLN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,13,2018,-87.715355413,41.995293347
03/24/2015 09:00:00 PM,005XX S CLAREMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,28,2015,-87.685025509,41.874709669
01/12/2001 11:00:00 PM,096XX S EMERALD AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.641775955,41.718442128
06/09/2005 03:00:00 PM,068XX S CHAPPEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2005,-87.575208206,41.770981786
09/08/2016 03:00:00 AM,046XX W WEST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2016,-87.741702252,41.883171545
01/20/2003 08:00:00 AM,018XX N MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2003,-87.66903131,41.915106759
03/13/2023 09:00:00 AM,035XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,4,35,2023,-87.614476891,41.830697249
05/10/2005 12:00:00 AM,071XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2005,-87.623281623,41.764719117
